,文件名称,采样频率,采样点,音频时长,音频文件大小
1537,M048_010.wav,16000,147752,9.2345,288.578125
1538,M048_012.wav,16000,132945,8.3090625,259.658203125
1539,M048_001.wav,16000,439938,27.496125,859.25390625
1540,M048_011.wav,16000,170345,10.6465625,332.705078125
1541,M048_006.wav,16000,227200,14.2,443.75
1542,M048_005.wav,16000,96800,6.05,189.0625
1543,M048_004.wav,16000,136381,8.5238125,266.369140625
1544,M048_014.wav,16000,165248,10.328,322.75
1545,M048_003.wav,16000,199802,12.487625,390.23828125
1546,M048_008.wav,16000,100174,6.260875,195.65234375
1547,M048_002.wav,16000,265758,16.609875,519.05859375
1548,M048_015.wav,16000,130814,8.175875,255.49609375
1549,M048_009.wav,16000,124000,7.75,242.1875
1550,M048_013.wav,16000,212171,13.2606875,414.396484375
1551,M048_016.wav,16000,105912,6.6195,206.859375
1552,M048_007.wav,16000,192800,12.05,376.5625
1553,M003_056.wav,16000,120000,7.5,234.375
1554,M003_062.wav,16000,65600,4.1,128.125
1555,M003_046.wav,16000,105600,6.6,206.25
1556,M003_038.wav,16000,70400,4.4,137.5
1557,M003_006.wav,16000,111200,6.95,217.1875
1558,M003_010.wav,16000,176800,11.05,345.3125
1559,M003_061.wav,16000,63783,3.9864375,124.576171875
1560,M003_048.wav,16000,98400,6.15,192.1875
1561,M003_007.wav,16000,94400,5.9,184.375
1562,M003_043.wav,16000,88800,5.55,173.4375
1563,M003_045.wav,16000,89600,5.6,175.0
1564,M003_040.wav,16000,116800,7.3,228.125
1565,M003_001.wav,16000,110400,6.9,215.625
1566,M003_052.wav,16000,58400,3.65,114.0625
1567,M003_051.wav,16000,66400,4.15,129.6875
1568,M003_039.wav,16000,93600,5.85,182.8125
1569,M003_005.wav,16000,116000,7.25,226.5625
1570,M003_037.wav,16000,73600,4.6,143.75
1571,M003_044.wav,16000,136800,8.55,267.1875
1572,M003_057.wav,16000,88800,5.55,173.4375
1573,M003_012.wav,16000,104800,6.55,204.6875
1574,M003_004.wav,16000,122400,7.65,239.0625
1575,M003_058.wav,16000,92000,5.75,179.6875
1576,M003_055.wav,16000,84000,5.25,164.0625
1577,M003_053.wav,16000,110400,6.9,215.625
1578,M003_042.wav,16000,59200,3.7,115.625
1579,M003_002.wav,16000,71200,4.45,139.0625
1580,M003_063.wav,16000,60800,3.8,118.75
1581,M003_003.wav,16000,151200,9.45,295.3125
1582,M003_047.wav,16000,91200,5.7,178.125
1583,M003_009.wav,16000,108800,6.8,212.5
1584,M003_049.wav,16000,59200,3.7,115.625
1585,M003_013.wav,16000,97600,6.1,190.625
1586,M003_054.wav,16000,94400,5.9,184.375
1587,M003_060.wav,16000,92000,5.75,179.6875
1588,M003_050.wav,16000,91200,5.7,178.125
1589,M003_008.wav,16000,112800,7.05,220.3125
1590,M003_041.wav,16000,80800,5.05,157.8125
1591,M003_059.wav,16000,90400,5.65,176.5625
1592,M003_011.wav,16000,123200,7.7,240.625
1593,M054_025.wav,16000,127101,7.9438125,248.244140625
1594,M054_024.wav,16000,96761,6.0475625,188.986328125
1595,M054_027.wav,16000,100554,6.284625,196.39453125
1596,M054_019.wav,16000,84800,5.3,165.625
1597,M054_016.wav,16000,107747,6.7341875,210.443359375
1598,M054_020.wav,16000,102794,6.424625,200.76953125
1599,M054_014.wav,16000,114400,7.15,223.4375
1600,M054_017.wav,16000,110400,6.9,215.625
1601,M054_022.wav,16000,77114,4.819625,150.61328125
1602,M054_010.wav,16000,79187,4.9491875,154.662109375
1603,M054_026.wav,16000,122396,7.64975,239.0546875
1604,M054_015.wav,16000,83515,5.2196875,163.115234375
1605,M054_005.wav,16000,173600,10.85,339.0625
1606,M054_021.wav,16000,99976,6.2485,195.265625
1607,M054_011.wav,16000,83754,5.234625,163.58203125
1608,M054_009.wav,16000,93135,5.8209375,181.904296875
1609,M054_007.wav,16000,99995,6.2496875,195.302734375
1610,M054_018.wav,16000,156346,9.771625,305.36328125
1611,M054_023.wav,16000,72800,4.55,142.1875
1612,M054_013.wav,16000,136000,8.5,265.625
1613,M054_008.wav,16000,56552,3.5345,110.453125
1614,M054_006.wav,16000,63200,3.95,123.4375
1615,M054_012.wav,16000,60000,3.75,117.1875
1616,F078_016.wav,16000,237406,14.837875,463.68359375
1617,F078_012.wav,16000,117715,7.3571875,229.912109375
1618,F078_011.wav,16000,163318,10.207375,318.98046875
1619,F078_014.wav,16000,270178,16.886125,527.69140625
1620,F078_013.wav,16000,107108,6.69425,209.1953125
1621,F078_017.wav,16000,191555,11.9721875,374.130859375
1622,F078_010.wav,16000,128538,8.033625,251.05078125
1623,F078_015.wav,16000,163039,10.1899375,318.435546875
1624,F078_009.wav,16000,53115,3.3196875,103.740234375
1625,M070_014.wav,16000,57344,3.584,112.0
1626,M070_011.wav,16000,47104,2.944,92.0
1627,M070_006.wav,16000,88064,5.504,172.0
1628,M070_013.wav,16000,79872,4.992,156.0
1629,M070_017.wav,16000,51200,3.2,100.0
1630,M070_010.wav,16000,88064,5.504,172.0
1631,M070_012.wav,16000,169984,10.624,332.0
1632,M070_008.wav,16000,47104,2.944,92.0
1633,M070_007.wav,16000,137216,8.576,268.0
1634,M070_016.wav,16000,210944,13.184,412.0
1635,M070_009.wav,16000,57344,3.584,112.0
1636,M070_005.wav,16000,92160,5.76,180.0
1637,M070_004.wav,16000,32768,2.048,64.0
1638,M070_015.wav,16000,102400,6.4,200.0
1639,F073_019.wav,16000,160586,10.036625,313.64453125
1640,F073_020.wav,16000,273322,17.082625,533.83203125
1641,F073_021.wav,16000,249905,15.6190625,488.095703125
1642,F021_020.wav,16000,133398,8.337375,260.54296875
1643,F021_001.wav,16000,189337,11.8335625,369.798828125
1644,F021_015.wav,16000,240597,15.0373125,469.916015625
1645,F021_011.wav,16000,194119,12.1324375,379.138671875
1646,F021_002.wav,16000,419261,26.2038125,818.869140625
1647,F021_013.wav,16000,118105,7.3815625,230.673828125
1648,F021_004.wav,16000,311099,19.4436875,607.615234375
1649,F021_009.wav,16000,79015,4.9384375,154.326171875
1650,F021_008.wav,16000,105892,6.61825,206.8203125
1651,F021_003.wav,16000,103802,6.487625,202.73828125
1652,F021_019.wav,16000,96473,6.0295625,188.423828125
1653,F021_006.wav,16000,83009,5.1880625,162.126953125
1654,F021_012.wav,16000,168350,10.521875,328.80859375
1655,F021_005.wav,16000,253816,15.8635,495.734375
1656,F021_016.wav,16000,241850,15.115625,472.36328125
1657,F021_017.wav,16000,90474,5.654625,176.70703125
1658,F021_007.wav,16000,85693,5.3558125,167.369140625
1659,F021_018.wav,16000,148826,9.301625,290.67578125
1660,F021_014.wav,16000,45203,2.8251875,88.287109375
1661,F021_010.wav,16000,167434,10.464625,327.01953125
1662,F019_002.wav,16000,148800,9.3,290.625
1663,F019_004.wav,16000,243200,15.2,475.0
1664,F019_013.wav,16000,260512,16.282,508.8125
1665,F019_008.wav,16000,126634,7.914625,247.33203125
1666,F019_018.wav,16000,111708,6.98175,218.1796875
1667,F019_001.wav,16000,102710,6.419375,200.60546875
1668,F019_014.wav,16000,187965,11.7478125,367.119140625
1669,F019_007.wav,16000,198413,12.4008125,387.525390625
1670,F019_010.wav,16000,225812,14.11325,441.0390625
1671,F019_016.wav,16000,108402,6.775125,211.72265625
1672,F019_012.wav,16000,292629,18.2893125,571.541015625
1673,F019_009.wav,16000,115890,7.243125,226.34765625
1674,F019_017.wav,16000,135626,8.476625,264.89453125
1675,F019_006.wav,16000,228000,14.25,445.3125
1676,F019_003.wav,16000,325617,20.3510625,635.970703125
1677,F019_015.wav,16000,96654,6.040875,188.77734375
1678,F019_019.wav,16000,162899,10.1811875,318.162109375
1679,F019_005.wav,16000,181302,11.331375,354.10546875
1680,F019_011.wav,16000,338150,21.134375,660.44921875
1681,M043_026.wav,16000,99064,6.1915,193.484375
1682,M043_015.wav,16000,141118,8.819875,275.62109375
1683,M043_016.wav,16000,107097,6.6935625,209.173828125
1684,M043_024.wav,16000,101592,6.3495,198.421875
1685,M043_010.wav,16000,64292,4.01825,125.5703125
1686,M043_029.wav,16000,159505,9.9690625,311.533203125
1687,M043_001.wav,16000,135572,8.47325,264.7890625
1688,M043_028.wav,16000,100245,6.2653125,195.791015625
1689,M043_012.wav,16000,86289,5.3930625,168.533203125
1690,M043_011.wav,16000,92215,5.7634375,180.107421875
1691,M043_005.wav,16000,66291,4.1431875,129.474609375
1692,M043_004.wav,16000,81646,5.102875,159.46484375
1693,M043_019.wav,16000,91945,5.7465625,179.580078125
1694,M043_014.wav,16000,87499,5.4686875,170.896484375
1695,M043_030.wav,16000,305876,19.11725,597.4140625
1696,M043_025.wav,16000,141372,8.83575,276.1171875
1697,M043_003.wav,16000,141784,8.8615,276.921875
1698,M043_007.wav,16000,88716,5.54475,173.2734375
1699,M043_017.wav,16000,100379,6.2736875,196.052734375
1700,M043_023.wav,16000,95972,5.99825,187.4453125
1701,M043_020.wav,16000,107576,6.7235,210.109375
1702,M043_022.wav,16000,125365,7.8353125,244.853515625
1703,M043_021.wav,16000,109213,6.8258125,213.306640625
1704,M043_013.wav,16000,64477,4.0298125,125.931640625
1705,M043_002.wav,16000,104709,6.5443125,204.509765625
1706,M043_018.wav,16000,118322,7.395125,231.09765625
1707,M043_008.wav,16000,77129,4.8205625,150.642578125
1708,M043_009.wav,16000,78422,4.901375,153.16796875
1709,M043_027.wav,16000,103221,6.4513125,201.603515625
1710,M043_006.wav,16000,84764,5.29775,165.5546875
1711,M001_050.wav,16000,93600,5.85,182.8125
1712,M001_055.wav,16000,119200,7.45,232.8125
1713,M001_041.wav,16000,116000,7.25,226.5625
1714,M001_042.wav,16000,135200,8.45,264.0625
1715,M001_044.wav,16000,93600,5.85,182.8125
1716,M001_056.wav,16000,92000,5.75,179.6875
1717,M001_060.wav,16000,103200,6.45,201.5625
1718,M001_048.wav,16000,81600,5.1,159.375
1719,M001_057.wav,16000,88000,5.5,171.875
1720,M001_045.wav,16000,116800,7.3,228.125
1721,M001_046.wav,16000,93600,5.85,182.8125
1722,M001_058.wav,16000,75200,4.7,146.875
1723,M001_053.wav,16000,108000,6.75,210.9375
1724,M001_052.wav,16000,155200,9.7,303.125
1725,M001_062.wav,16000,80000,5.0,156.25
1726,M001_051.wav,16000,117600,7.35,229.6875
1727,M001_038.wav,16000,119200,7.45,232.8125
1728,M001_064.wav,16000,96000,6.0,187.5
1729,M001_040.wav,16000,97600,6.1,190.625
1730,M001_061.wav,16000,72000,4.5,140.625
1731,M001_016.wav,16000,130400,8.15,254.6875
1732,M001_049.wav,16000,83200,5.2,162.5
1733,M001_043.wav,16000,156800,9.8,306.25
1734,M001_065.wav,16000,78400,4.9,153.125
1735,M001_063.wav,16000,83200,5.2,162.5
1736,M001_036.wav,16000,92800,5.8,181.25
1737,M001_047.wav,16000,66400,4.15,129.6875
1738,M001_039.wav,16000,125600,7.85,245.3125
1739,M001_054.wav,16000,134400,8.4,262.5
1740,M001_037.wav,16000,108800,6.8,212.5
1741,M001_059.wav,16000,82400,5.15,160.9375
1742,F033_002.wav,16000,300926,18.807875,587.74609375
1743,F033_014.wav,16000,232869,14.5543125,454.822265625
1744,F033_012.wav,16000,382455,23.9034375,746.982421875
1745,F033_008.wav,16000,78221,4.8888125,152.775390625
1746,F033_001.wav,16000,182466,11.404125,356.37890625
1747,F033_004.wav,16000,101466,6.341625,198.17578125
1748,F033_003.wav,16000,94776,5.9235,185.109375
1749,F033_013.wav,16000,266045,16.6278125,519.619140625
1750,F033_011.wav,16000,234428,14.65175,457.8671875
1751,F033_015.wav,16000,133081,8.3175625,259.923828125
1752,F033_006.wav,16000,124800,7.8,243.75
1753,F033_005.wav,16000,110318,6.894875,215.46484375
1754,F033_007.wav,16000,264186,16.511625,515.98828125
1755,F033_010.wav,16000,202150,12.634375,394.82421875
1756,F033_009.wav,16000,149055,9.3159375,291.123046875
1757,F033_016.wav,16000,104175,6.5109375,203.466796875
1758,F035_016.wav,16000,90602,5.662625,176.95703125
1759,F035_018.wav,16000,64493,4.0308125,125.962890625
1760,F035_017.wav,16000,100777,6.2985625,196.830078125
1761,M012_017.wav,16000,267852,16.74075,523.1484375
1762,M012_015.wav,16000,120410,7.525625,235.17578125
1763,M012_018.wav,16000,84537,5.2835625,165.111328125
1764,M012_012.wav,16000,178289,11.1430625,348.220703125
1765,M012_010.wav,16000,109321,6.8325625,213.517578125
1766,M012_011.wav,16000,204283,12.7676875,398.990234375
1767,M012_013.wav,16000,182960,11.435,357.34375
1768,M012_014.wav,16000,177658,11.103625,346.98828125
1769,M012_016.wav,16000,165056,10.316,322.375
1770,M096_015.wav,16000,63174,3.948375,123.38671875
1771,M096_014.wav,16000,59060,3.69125,115.3515625
1772,F055_032.wav,16000,248800,15.55,485.9375
1773,F055_010.wav,16000,78841,4.9275625,153.986328125
1774,F055_013.wav,16000,129600,8.1,253.125
1775,F055_009.wav,16000,132800,8.3,259.375
1776,F055_025.wav,16000,101600,6.35,198.4375
1777,F055_020.wav,16000,136000,8.5,265.625
1778,F055_034.wav,16000,120000,7.5,234.375
1779,F055_028.wav,16000,92000,5.75,179.6875
1780,F055_033.wav,16000,287200,17.95,560.9375
1781,F055_022.wav,16000,135200,8.45,264.0625
1782,F055_012.wav,16000,139200,8.7,271.875
1783,F055_029.wav,16000,140000,8.75,273.4375
1784,F055_015.wav,16000,116000,7.25,226.5625
1785,F055_016.wav,16000,142400,8.9,278.125
1786,F055_018.wav,16000,152800,9.55,298.4375
1787,F055_011.wav,16000,148000,9.25,289.0625
1788,F055_030.wav,16000,112800,7.05,220.3125
1789,F055_027.wav,16000,84027,5.2516875,164.115234375
1790,F055_019.wav,16000,146400,9.15,285.9375
1791,F055_031.wav,16000,102400,6.4,200.0
1792,F055_026.wav,16000,170400,10.65,332.8125
1793,F055_017.wav,16000,168800,10.55,329.6875
1794,F055_035.wav,16000,175200,10.95,342.1875
1795,F055_024.wav,16000,143200,8.95,279.6875
1796,F055_014.wav,16000,147200,9.2,287.5
1797,F055_021.wav,16000,139200,8.7,271.875
1798,F055_023.wav,16000,152800,9.55,298.4375
1799,F055_008.wav,16000,80786,5.049125,157.78515625
1800,M013_057.wav,16000,75200,4.7,146.875
1801,M013_055.wav,16000,82400,5.15,160.9375
1802,M013_006.wav,16000,76800,4.8,150.0
1803,M013_050.wav,16000,66400,4.15,129.6875
1804,M013_015.wav,16000,96000,6.0,187.5
1805,M013_062.wav,16000,101600,6.35,198.4375
1806,M013_004.wav,16000,56800,3.55,110.9375
1807,M013_052.wav,16000,61600,3.85,120.3125
1808,M013_066.wav,16000,68800,4.3,134.375
1809,M013_047.wav,16000,74400,4.65,145.3125
1810,M013_061.wav,16000,43200,2.7,84.375
1811,M013_058.wav,16000,64000,4.0,125.0
1812,M013_063.wav,16000,124800,7.8,243.75
1813,M013_014.wav,16000,72800,4.55,142.1875
1814,M013_008.wav,16000,106400,6.65,207.8125
1815,M013_054.wav,16000,90400,5.65,176.5625
1816,M013_002.wav,16000,54400,3.4,106.25
1817,M013_059.wav,16000,52800,3.3,103.125
1818,M013_011.wav,16000,92800,5.8,181.25
1819,M013_093.wav,16000,109600,6.85,214.0625
1820,M013_056.wav,16000,92800,5.8,181.25
1821,M013_017.wav,16000,56800,3.55,110.9375
1822,M013_044.wav,16000,66400,4.15,129.6875
1823,M013_051.wav,16000,112000,7.0,218.75
1824,M013_064.wav,16000,45600,2.85,89.0625
1825,M013_005.wav,16000,80000,5.0,156.25
1826,M013_012.wav,16000,103200,6.45,201.5625
1827,M013_060.wav,16000,71200,4.45,139.0625
1828,M013_001.wav,16000,66400,4.15,129.6875
1829,M013_009.wav,16000,72000,4.5,140.625
1830,M013_045.wav,16000,80000,5.0,156.25
1831,M013_049.wav,16000,70400,4.4,137.5
1832,M013_053.wav,16000,67200,4.2,131.25
1833,M013_065.wav,16000,104800,6.55,204.6875
1834,M013_018.wav,16000,55200,3.45,107.8125
1835,M013_046.wav,16000,76800,4.8,150.0
1836,M013_019.wav,16000,70400,4.4,137.5
1837,M013_010.wav,16000,47200,2.95,92.1875
1838,M013_067.wav,16000,74400,4.65,145.3125
1839,M013_003.wav,16000,78400,4.9,153.125
1840,M013_016.wav,16000,81600,5.1,159.375
1841,M013_013.wav,16000,108000,6.75,210.9375
1842,M013_007.wav,16000,65600,4.1,128.125
1843,M013_048.wav,16000,51200,3.2,100.0
1844,M076_005.wav,16000,149698,9.356125,292.37890625
1845,M076_006.wav,16000,145087,9.0679375,283.373046875
1846,M076_016.wav,16000,82400,5.15,160.9375
1847,M076_003.wav,16000,136696,8.5435,266.984375
1848,M076_020.wav,16000,95194,5.949625,185.92578125
1849,M076_021.wav,16000,48477,3.0298125,94.681640625
1850,M076_019.wav,16000,81287,5.0804375,158.763671875
1851,M076_024.wav,16000,102400,6.4,200.0
1852,M076_015.wav,16000,71200,4.45,139.0625
1853,M076_017.wav,16000,60226,3.764125,117.62890625
1854,M076_018.wav,16000,100800,6.3,196.875
1855,M076_025.wav,16000,64800,4.05,126.5625
1856,M076_022.wav,16000,58209,3.6380625,113.689453125
1857,M076_014.wav,16000,70804,4.42525,138.2890625
1858,M076_004.wav,16000,150973,9.4358125,294.869140625
1859,M076_023.wav,16000,87200,5.45,170.3125
1860,M076_007.wav,16000,106400,6.65,207.8125
1861,M076_011.wav,16000,56731,3.5456875,110.802734375
1862,M076_002.wav,16000,185269,11.5793125,361.853515625
1863,M076_010.wav,16000,72520,4.5325,141.640625
1864,M076_001.wav,16000,111135,6.9459375,217.060546875
1865,M076_013.wav,16000,55800,3.4875,108.984375
1866,M076_009.wav,16000,83988,5.24925,164.0390625
1867,M076_012.wav,16000,96800,6.05,189.0625
1868,M076_008.wav,16000,59200,3.7,115.625
1869,F083_016.wav,16000,152000,9.5,296.875
1870,M008_011.wav,16000,253452,15.84075,495.0234375
1871,M008_004.wav,16000,390882,24.430125,763.44140625
1872,M008_016.wav,16000,211122,13.195125,412.34765625
1873,M008_010.wav,16000,153611,9.6006875,300.021484375
1874,M008_017.wav,16000,81823,5.1139375,159.810546875
1875,M008_012.wav,16000,205223,12.8264375,400.826171875
1876,M008_001.wav,16000,265303,16.5814375,518.169921875
1877,M008_014.wav,16000,295433,18.4645625,577.017578125
1878,M008_006.wav,16000,101168,6.323,197.59375
1879,M008_008.wav,16000,143782,8.986375,280.82421875
1880,M008_015.wav,16000,230681,14.4175625,450.548828125
1881,M008_005.wav,16000,272769,17.0480625,532.751953125
1882,M008_009.wav,16000,89764,5.61025,175.3203125
1883,M008_007.wav,16000,122276,7.64225,238.8203125
1884,M008_013.wav,16000,458360,28.6475,895.234375
1885,M008_002.wav,16000,141038,8.814875,275.46484375
1886,M008_003.wav,16000,105488,6.593,206.03125
1887,F011_021.wav,16000,69317,4.3323125,135.384765625
1888,F011_012.wav,16000,60531,3.7831875,118.224609375
1889,F011_020.wav,16000,79793,4.9870625,155.845703125
1890,F011_010.wav,16000,89316,5.58225,174.4453125
1891,F011_009.wav,16000,57995,3.6246875,113.271484375
1892,F011_016.wav,16000,73141,4.5713125,142.853515625
1893,F011_025.wav,16000,71596,4.47475,139.8359375
1894,F011_028.wav,16000,125398,7.837375,244.91796875
1895,F011_013.wav,16000,68239,4.2649375,133.279296875
1896,F011_030.wav,16000,224026,14.001625,437.55078125
1897,F011_015.wav,16000,67626,4.226625,132.08203125
1898,F011_017.wav,16000,45949,2.8718125,89.744140625
1899,F011_018.wav,16000,114936,7.1835,224.484375
1900,F011_019.wav,16000,70670,4.416875,138.02734375
1901,F011_026.wav,16000,126138,7.883625,246.36328125
1902,F011_022.wav,16000,37552,2.347,73.34375
1903,F011_031.wav,16000,107047,6.6904375,209.076171875
1904,F011_029.wav,16000,84492,5.28075,165.0234375
1905,F011_024.wav,16000,69736,4.3585,136.203125
1906,F011_011.wav,16000,49668,3.10425,97.0078125
1907,F011_014.wav,16000,80394,5.024625,157.01953125
1908,F011_027.wav,16000,81042,5.065125,158.28515625
1909,F011_023.wav,16000,85152,5.322,166.3125
1910,F022_002.wav,16000,110067,6.8791875,214.974609375
1911,F022_001.wav,16000,167876,10.49225,327.8828125
1912,F007_015.wav,16000,155931,9.7456875,304.552734375
1913,F007_012.wav,16000,285343,17.8339375,557.310546875
1914,F007_016.wav,16000,224546,14.034125,438.56640625
1915,F007_014.wav,16000,335859,20.9911875,655.974609375
1916,F007_013.wav,16000,280358,17.522375,547.57421875
1917,M058_007.wav,16000,221350,13.834375,432.32421875
1918,M058_019.wav,16000,268468,16.77925,524.3515625
1919,M058_013.wav,16000,215389,13.4618125,420.681640625
1920,M058_001.wav,16000,77796,4.86225,151.9453125
1921,M058_004.wav,16000,202818,12.676125,396.12890625
1922,M058_012.wav,16000,137770,8.610625,269.08203125
1923,M058_010.wav,16000,116496,7.281,227.53125
1924,M058_006.wav,16000,277536,17.346,542.0625
1925,M058_009.wav,16000,360378,22.523625,703.86328125
1926,M058_008.wav,16000,265434,16.589625,518.42578125
1927,M058_021.wav,16000,335031,20.9394375,654.357421875
1928,M058_014.wav,16000,96216,6.0135,187.921875
1929,M058_011.wav,16000,219013,13.6883125,427.759765625
1930,M058_005.wav,16000,129695,8.1059375,253.310546875
1931,M058_023.wav,16000,356632,22.2895,696.546875
1932,M058_022.wav,16000,614593,38.4120625,1200.376953125
1933,M058_003.wav,16000,156918,9.807375,306.48046875
1934,M058_002.wav,16000,339442,21.215125,662.97265625
1935,M058_018.wav,16000,212308,13.26925,414.6640625
1936,M058_020.wav,16000,200868,12.55425,392.3203125
1937,M028_010.wav,16000,281564,17.59775,549.9296875
1938,M028_019.wav,16000,128580,8.03625,251.1328125
1939,M028_014.wav,16000,291532,18.22075,569.3984375
1940,M028_015.wav,16000,233814,14.613375,456.66796875
1941,M028_009.wav,16000,204677,12.7923125,399.759765625
1942,M028_016.wav,16000,355200,22.2,693.75
1943,M028_018.wav,16000,244357,15.2723125,477.259765625
1944,M028_011.wav,16000,229638,14.352375,448.51171875
1945,M028_017.wav,16000,257600,16.1,503.125
1946,M028_013.wav,16000,305792,19.112,597.25
1947,M028_012.wav,16000,229030,14.314375,447.32421875
1948,F046_001.wav,16000,82340,5.14625,160.8203125
1949,F046_003.wav,16000,127053,7.9408125,248.150390625
1950,F046_004.wav,16000,128252,8.01575,250.4921875
1951,F046_005.wav,16000,89799,5.6124375,175.388671875
1952,F046_002.wav,16000,100000,6.25,195.3125
1953,M017_001.wav,16000,289184,18.074,564.8125
1954,M017_002.wav,16000,208759,13.0474375,407.732421875
1955,M017_003.wav,16000,256603,16.0376875,501.177734375
1956,F092_029.wav,16000,99343,6.2089375,194.029296875
1957,F092_028.wav,16000,214118,13.382375,418.19921875
1958,F092_031.wav,16000,210581,13.1613125,411.291015625
1959,F092_030.wav,16000,97059,6.0661875,189.568359375
1960,M005_005.wav,16000,209600,13.1,409.375
1961,M005_032.wav,16000,80000,5.0,156.25
1962,M005_014.wav,16000,79200,4.95,154.6875
1963,M005_031.wav,16000,66400,4.15,129.6875
1964,M005_008.wav,16000,52000,3.25,101.5625
1965,M005_009.wav,16000,61600,3.85,120.3125
1966,M005_028.wav,16000,73600,4.6,143.75
1967,M005_025.wav,16000,81600,5.1,159.375
1968,M005_017.wav,16000,57600,3.6,112.5
1969,M005_070.wav,16000,104800,6.55,204.6875
1970,M005_010.wav,16000,97600,6.1,190.625
1971,M005_066.wav,16000,76000,4.75,148.4375
1972,M005_027.wav,16000,49600,3.1,96.875
1973,M005_002.wav,16000,135200,8.45,264.0625
1974,M005_020.wav,16000,51200,3.2,100.0
1975,M005_011.wav,16000,101600,6.35,198.4375
1976,M005_007.wav,16000,122400,7.65,239.0625
1977,M005_006.wav,16000,77600,4.85,151.5625
1978,M005_072.wav,16000,49600,3.1,96.875
1979,M005_021.wav,16000,94400,5.9,184.375
1980,M005_083.wav,16000,37600,2.35,73.4375
1981,M005_012.wav,16000,66400,4.15,129.6875
1982,M005_081.wav,16000,34400,2.15,67.1875
1983,M005_019.wav,16000,112000,7.0,218.75
1984,M005_068.wav,16000,96800,6.05,189.0625
1985,M005_033.wav,16000,90400,5.65,176.5625
1986,M005_082.wav,16000,56000,3.5,109.375
1987,M005_079.wav,16000,59200,3.7,115.625
1988,M005_071.wav,16000,68800,4.3,134.375
1989,M005_075.wav,16000,60000,3.75,117.1875
1990,M005_065.wav,16000,56000,3.5,109.375
1991,M005_067.wav,16000,57600,3.6,112.5
1992,M005_024.wav,16000,69600,4.35,135.9375
1993,M005_023.wav,16000,72000,4.5,140.625
1994,M005_015.wav,16000,81600,5.1,159.375
1995,M005_026.wav,16000,67200,4.2,131.25
1996,M005_030.wav,16000,28800,1.8,56.25
1997,M005_016.wav,16000,27200,1.7,53.125
1998,M005_086.wav,16000,88800,5.55,173.4375
1999,M005_064.wav,16000,65600,4.1,128.125
2000,M005_022.wav,16000,80000,5.0,156.25
2001,M005_034.wav,16000,102400,6.4,200.0
2002,M005_078.wav,16000,95200,5.95,185.9375
2003,M005_085.wav,16000,119200,7.45,232.8125
2004,M005_077.wav,16000,94400,5.9,184.375
2005,M005_080.wav,16000,60800,3.8,118.75
2006,M005_029.wav,16000,61600,3.85,120.3125
2007,M005_035.wav,16000,50400,3.15,98.4375
2008,M005_074.wav,16000,56800,3.55,110.9375
2009,M005_004.wav,16000,147200,9.2,287.5
2010,M005_076.wav,16000,38400,2.4,75.0
2011,M005_069.wav,16000,128800,8.05,251.5625
2012,M005_073.wav,16000,64800,4.05,126.5625
2013,M005_013.wav,16000,44000,2.75,85.9375
2014,M005_003.wav,16000,156000,9.75,304.6875
2015,M005_036.wav,16000,72800,4.55,142.1875
2016,M005_001.wav,16000,148800,9.3,290.625
2017,M005_084.wav,16000,128800,8.05,251.5625
2018,M005_018.wav,16000,92000,5.75,179.6875
2019,M085_014.wav,16000,119911,7.4944375,234.201171875
2020,M085_006.wav,16000,151107,9.4441875,295.130859375
2021,M085_011.wav,16000,115196,7.19975,224.9921875
2022,M085_013.wav,16000,111832,6.9895,218.421875
2023,M085_001.wav,16000,107253,6.7033125,209.478515625
2024,M085_012.wav,16000,123682,7.730125,241.56640625
2025,M085_004.wav,16000,157468,9.84175,307.5546875
2026,M085_007.wav,16000,131404,8.21275,256.6484375
2027,M085_015.wav,16000,122506,7.656625,239.26953125
2028,M085_010.wav,16000,151927,9.4954375,296.732421875
2029,M085_003.wav,16000,98603,6.1626875,192.583984375
2030,M085_005.wav,16000,143039,8.9399375,279.373046875
2031,M085_002.wav,16000,115150,7.196875,224.90234375
2032,M085_008.wav,16000,142531,8.9081875,278.380859375
2033,M085_009.wav,16000,147815,9.2384375,288.701171875
2034,M027_002.wav,16000,245600,15.35,479.6875
2035,M027_007.wav,16000,236800,14.8,462.5
2036,M027_010.wav,16000,202400,12.65,395.3125
2037,M027_004.wav,16000,240000,15.0,468.75
2038,M027_011.wav,16000,99464,6.2165,194.265625
2039,M027_008.wav,16000,135509,8.4693125,264.666015625
2040,M027_006.wav,16000,142400,8.9,278.125
2041,M027_003.wav,16000,111200,6.95,217.1875
2042,M027_009.wav,16000,135917,8.4948125,265.462890625
2043,M027_005.wav,16000,101883,6.3676875,198.990234375
2044,M027_001.wav,16000,391200,24.45,764.0625
2045,M016_014.wav,16000,179978,11.248625,351.51953125
2046,M016_025.wav,16000,57590,3.599375,112.48046875
2047,M016_012.wav,16000,176969,11.0605625,345.642578125
2048,M016_024.wav,16000,37682,2.355125,73.59765625
2049,M016_022.wav,16000,65148,4.07175,127.2421875
2050,M016_020.wav,16000,113486,7.092875,221.65234375
2051,M016_015.wav,16000,114260,7.14125,223.1640625
2052,M016_011.wav,16000,35009,2.1880625,68.376953125
2053,M016_010.wav,16000,89946,5.621625,175.67578125
2054,M016_018.wav,16000,64802,4.050125,126.56640625
